id1;id2;lemma1;lemma2;wup;lch;path
bn:00043936n;bn:01862250n;heterosexual;Northampton_Sand_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:01862252n;bn:00052661n;Okurodani_Formation;whirlpool;0.5;1.5040773967762742;0.25
bn:05129197n;bn:03430291n;Active_substance;Juno_Beach;0.5;1.0986122886681098;0.16666666666666666
bn:03346822n;bn:17743988n;Pole_of_inaccessibility;Nanuuseq_Fjord;0.5;1.5040773967762742;0.25
bn:01162375n;bn:16924495n;Animorphs;Ogallala_Formation;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16186505n;bn:02774264n;Caesar_Canyon_Limestone;Presumpscot_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:15009157n;bn:17600434n;Cumberland_Formation;Sabine–Neches_Waterway;0.5;1.5040773967762742;0.25
bn:16747234n;bn:16850807n;Fort_Ann_Formation;Cabrillo_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:17736500n;bn:16600565n;Bioremediation_of_radioactive_waste;Old_Church_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:09261058n;bn:21097870n;Bolungavík;Berea_Sandstone;0.3333333333333333;1.5040773967762742;0.25
bn:17158618n;bn:16174521n;transport;Scotts_Mills_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:05428288n;bn:14770906n;natural_product;Gasport_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:00079109n;bn:15821787n;whole;Hekou_Formation;0.4;1.791759469228055;0.3333333333333333
bn:16415509n;bn:13266928n;Redoak_Hollow_Formation;Dongfeart;0.5;1.5040773967762742;0.25
bn:15090376n;bn:01984336n;Christopher_Formation;Djúpalónssandur;0.3333333333333333;1.5040773967762742;0.25
bn:15011654n;bn:17586415n;Arisaig_Group;Chiesa_del_Cristo,_Reggio_Emilia;0.3333333333333333;1.5040773967762742;0.25
bn:09266531n;bn:04060659n;Dragháls_í_Svínadal;Bratislavsko-trnavská_aglomerace;0.16666666666666666;2.1972245773362196;0.5
bn:16177989n;bn:00006426n;Chatsworth_Formation;aspirant;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:06769205n;bn:16174419n;packing_paper;Alsea_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:06871037n;bn:17158466n;Coronel_Fabriciano_geography;Papier_chinois;0.5;1.0986122886681098;0.16666666666666666
bn:00033948n;bn:00076845n;feedback;there;0.5;1.0986122886681098;0.16666666666666666
bn:05342818n;bn:17710678n;Reichenhall_Formation;Murder_of_Anastasiya_Meshcheryakova;0.7142857142857143;0.9444616088408514;0.14285714285714285
bn:16691461n;bn:00599215n;Punctate_hemorrhage;Capital_punishment_in_Ireland;0.25;1.5040773967762742;0.25
bn:02565563n;bn:25117559n;Yeni_Eskihisar;വട്ടക്കായൽ;0.5;1.5040773967762742;0.25
bn:15160286n;bn:20037522n;Zuckeranhydrid;Dahme;0.5;1.0986122886681098;0.16666666666666666
bn:00268673n;bn:16667037n;Environmental_hazard;San_Donnino,_Bologna;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:00173947n;bn:00036682n;Juniata_Formation;fructification;0.5;1.0986122886681098;0.16666666666666666
bn:02759221n;bn:15081801n;Madygen_Formation;Nordegg_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:22358326n;bn:03756079n;Türisalu_kihistu;Haslar;0.3333333333333333;1.5040773967762742;0.25
bn:01686044n;bn:00054618n;Visual_learning;methanol;0.5;1.0986122886681098;0.16666666666666666
bn:05062515n;bn:06807239n;Kisélesd;Modulação_(biologia);0.5;1.0986122886681098;0.16666666666666666
bn:15082083n;bn:25614429n;Mural_Formation;Stöckacker;0.3333333333333333;1.5040773967762742;0.25
bn:15195477n;bn:06840746n;Junkerberg_Formation;Parque_Raposo_Tavares;0.3333333333333333;1.5040773967762742;0.25
bn:16555208n;bn:01078384n;toxification;DIDS;0.3333333333333333;1.5040773967762742;0.25
bn:01353295n;bn:00078170n;Javelina_Formation;trench_warfare;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:00045971n;bn:01872019n;persona;Lisangou_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:17648392n;bn:22545674n;Dimethyl_dithiophosphoric_acid;Garie_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:15656425n;bn:00079631n;Celcius_Bjerg_Formation;vasoconstriction;0.5;1.0986122886681098;0.16666666666666666
bn:15196813n;bn:13859893n;Wilder_Schiefer_Formation;Creechbarrow_Limestone;0.16666666666666666;2.1972245773362196;0.5
bn:00003864n;bn:15362720n;anastomosis;Falun_de_Pierrefitte`;0.5;1.0986122886681098;0.16666666666666666
bn:17735781n;bn:13860463n;Sanctuary_of_the_Madonna_del_Piano,_Ausonia;Cheney_Longville_Formation;0.3333333333333333;1.5040773967762742;0.25
bn:11683676n;bn:02031295n;Haväng;Casselman_Formation;0.3333333333333333;1.5040773967762742;0.25
bn:03768391n;bn:01862319n;Peruvians;Williams_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:15959634n;bn:01885922n;Embalse_Caren;Abu_Agag_Formation;0.5;1.5040773967762742;0.25
bn:15365384n;bn:00033754n;Schistes_d'Angers;fastener;0.5;1.0986122886681098;0.16666666666666666
bn:01353294n;bn:00053176n;Aguja_Formation;maneuverer;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16123437n;bn:07209802n;Railroad_Canyon_Beds_Formation;Gamlem;0.3333333333333333;1.5040773967762742;0.25
bn:14045197n;bn:00017334n;Necpaly_(Prievidza);cerebral_hemorrhage;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:09263879n;bn:01862115n;Haffjörður;hydroacylation;0.5;1.0986122886681098;0.16666666666666666
bn:06975321n;bn:00080703n;Geografia_de_Canoas;waver;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16223110n;bn:02013317n;Petosky_Limestone;Resin_acid;0.5;1.0986122886681098;0.16666666666666666
bn:00077769n;bn:00873328n;towhead;Sagnac_effect;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:00077945n;bn:06697005n;trans_fatty_acid;Eeuwige_tweede;0.5;1.0986122886681098;0.16666666666666666
bn:16405369n;bn:16281066n;Main_Street_Limestone;Neva_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:05078338n;bn:15235541n;Krásno_nad_Kysucou;Nanocrystalline_material;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:04765266n;bn:01944624n;Combat_de_Bais;Bohdašín_Formation;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:17985680n;bn:16893882n;Pizarras_del_Narcea;Williston_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:07524409n;bn:16059184n;魏登哈根咪唑合成;Devil's_Graveyard_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:15191570n;bn:04086450n;Elligserbrink_Shale_Formation;dimerization;0.5;1.0986122886681098;0.16666666666666666
bn:00010820n;bn:14946192n;Black;Ptarmigan_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:16065384n;bn:03611672n;El_Plan_Formation;Night_of_the_Murdered_Poets;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:01983376n;bn:16204065n;Raid_on_Darwin_(2_May_1943);Red_Glacier_Formation;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:18827878n;bn:00025248n;North_Brighton;dark_matter;0.6;1.2809338454620642;0.2
bn:16121832n;bn:14946284n;Chisholm_Formation;Comox_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:00013047n;bn:04943135n;brick;Fuente_García;0.5;1.0986122886681098;0.16666666666666666
bn:15653841n;bn:21797044n;Sabana_Grande_Formation;Bombing_of_Tokyo_(10_March_1945);0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:00355022n;bn:14971095n;Bloch_oscillation;Khachik_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:00007311n;bn:02770575n;auto-da-fe;Sky_News_Arabia;0.7142857142857143;0.9444616088408514;0.14285714285714285
bn:00615318n;bn:00031631n;Collective_memory;necessity;0.6;1.2809338454620642;0.2
bn:13860171n;bn:21266244n;Hope_Shale;Pen-y-fan_Pond;0.5;1.5040773967762742;0.25
bn:06947206n;bn:00058580n;Laguna_Carrillo;oceanfront;0.3333333333333333;1.5040773967762742;0.25
